time,lat,long,photo,lux
2018-04-28-01-00-54,-10.831962000003726,28.777287690367054,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-00-54LuxQuest.jpg,5.316402994791667
2018-04-28-01-00-57,-10.68129144200783,28.889640887119178,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-00-57LuxQuest.jpg,5.0187369791666665
2018-04-28-01-01-00,-10.530568803819511,29.001867725371657,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-01-00LuxQuest.jpg,5.20615234375
2018-04-28-01-01-02,-10.430060008861835,29.076617315648278,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-01-02LuxQuest.jpg,4.98134765625
2018-04-28-01-01-05,-10.279254554629832,29.188646078414827,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-01-05LuxQuest.jpg,5.206318359375
2018-04-28-01-01-08,-10.128401289073636,29.300555312870898,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-01-08LuxQuest.jpg,5.050032552083334
2018-04-28-01-01-10,-10.027805409204042,29.375096582377832,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-01-10LuxQuest.jpg,5.127158203125
2018-04-28-01-01-13,-9.876871888925102,29.486811156442563,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-01-13LuxQuest.jpg,4.830104166666667
2018-04-28-01-01-16,-9.725891411095615,29.59841644748057,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-01-16LuxQuest.jpg,5.12166015625
2018-04-28-01-01-18,-9.625212715182336,29.67275622640699,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-01-18LuxQuest.jpg,5.112024739583333
2018-04-28-01-01-21,-9.474156251498334,29.784173687242824,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-01-21LuxQuest.jpg,4.846533203125
2018-04-28-01-01-24,-9.323055391584726,29.89548528014652,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-01-24LuxQuest.jpg,5.130302734375
2018-04-28-01-01-26,-9.222297294722344,29.969630398681595,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-01-26LuxQuest.jpg,5.2281705729166665
2018-04-28-01-01-29,-9.071123864048806,30.080764406666873,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-01-29LuxQuest.jpg,5.243196614583334
2018-04-28-01-01-32,-8.919906890919309,30.1917959618146,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-01-32LuxQuest.jpg,5.205094401041666
2018-04-28-01-01-34,-8.81907280820241,30.265760080336666,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-01-34LuxQuest.jpg,5.1936328125
2018-04-28-01-01-37,-8.667786679407566,30.376620880755144,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-01-37LuxQuest.jpg,5.147786458333333
2018-04-28-01-01-40,-8.516459569477703,30.487382643430657,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-01-40LuxQuest.jpg,5.20271484375
2018-04-28-01-01-42,-8.415552916000873,30.561172592128887,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-01-42LuxQuest.jpg,5.1912109375
2018-04-28-01-01-45,-8.264159211726602,30.67177726045349,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-01-45LuxQuest.jpg,5.290999348958334
2018-04-28-01-01-48,-8.112727941411896,30.782286306129713,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-01-48LuxQuest.jpg,5.427516276041667
2018-04-28-01-01-51,-8.01175213226972,30.855905500098693,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-01-51LuxQuest.jpg,5.096969401041667
2018-04-28-01-01-53,-7.8602568289315435,30.966264281613174,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-01-53LuxQuest.jpg,4.98259765625
2018-04-28-01-01-56,-7.7087248133265796,31.07653085557386,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-01-56LuxQuest.jpg,5.220891927083334
2018-04-28-01-01-59,-7.557156939228473,31.18671205216992,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-01-59LuxQuest.jpg,5.223779296875
2018-04-28-01-02-01,-7.456091483853441,31.260119510274635,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-02-01LuxQuest.jpg,5.209140625
2018-04-28-01-02-04,-7.304464699373742,31.37016068799271,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-02-04LuxQuest.jpg,5.320478515625
2018-04-28-01-02-07,-7.152803763948194,31.48011648834616,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-02-07LuxQuest.jpg,5.2739876302083335
2018-04-28-01-02-10,-7.00110910446362,31.589993741524154,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-02-10LuxQuest.jpg,5.203001302083333
2018-04-28-01-02-13,-6.849382001580487,31.699792447526693,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-02-13LuxQuest.jpg,5.183212890625
2018-04-28-01-02-15,-6.748212812707435,31.772947188632116,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-02-15LuxQuest.jpg,5.196536458333333
2018-04-28-01-02-18,-6.596432348971412,31.88261953613501,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-02-18LuxQuest.jpg,5.267194010416667
2018-04-28-01-02-21,-6.4446211493841234,31.992216751557034,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-02-21LuxQuest.jpg,5.20515625
2018-04-28-01-02-23,-6.343396892110888,32.06523830397364,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-02-23LuxQuest.jpg,5.094007161458333
2018-04-28-01-02-26,-6.191535746765294,32.17471599108519,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-02-26LuxQuest.jpg,5.327874348958333
2018-04-28-01-02-29,-6.039645573115727,32.28412537630504,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-02-29LuxQuest.jpg,5.102392578125
2018-04-28-01-02-31,-5.938369662536894,32.35702398531659,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-02-31LuxQuest.jpg,4.951376953125
2018-04-28-01-02-34,-5.786432531336783,32.46632067241513,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-02-34LuxQuest.jpg,5.298356119791666
2018-04-28-01-02-37,-5.634468506266815,32.57555247271656,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-02-37LuxQuest.jpg,5.260081380208334
2018-04-28-01-02-39,-5.533144784363792,32.6483383836068,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-02-39LuxQuest.jpg,5.171419270833334
2018-04-28-01-02-42,-5.381136789951043,32.757464315976094,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-02-42LuxQuest.jpg,5.309860026041667
2018-04-28-01-02-45,-5.229104036102552,32.86653219173744,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-02-45LuxQuest.jpg,5.05248046875
2018-04-28-01-02-48,-5.07704652281832,32.97554201089085,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-02-48LuxQuest.jpg,5.365022786458334
2018-04-28-01-02-50,-4.97566175609959,33.04818107271393,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-02-50LuxQuest.jpg,5.094117838541667
2018-04-28-01-02-53,-4.82356496922763,33.15709868431354,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-02-53LuxQuest.jpg,5.31900390625
2018-04-28-01-02-56,-4.671445130467221,33.26596165439979,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-02-56LuxQuest.jpg,5.334736328125
2018-04-28-01-02-58,-4.570019809500294,33.33850509357449,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-02-58LuxQuest.jpg,5.363684895833333
2018-04-28-01-03-01,-4.417864112246743,33.44728268629611,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-03-01LuxQuest.jpg,4.956477864583333
2018-04-28-01-03-04,-4.265687497538859,33.55600905259897,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-03-04LuxQuest.jpg,5.132477213541667
2018-04-28-01-03-06,-4.16422503741832,33.62846711440904,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-03-06LuxQuest.jpg,5.12775390625
2018-04-28-01-03-09,-4.012015125538232,33.73711834863102,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-03-09LuxQuest.jpg,5.328606770833333
2018-04-28-01-03-12,-3.8597864306379264,33.8457251866234,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-03-12LuxQuest.jpg,4.937418619791667
2018-04-28-01-03-14,-3.75829024645836,33.918104701258024,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-03-14LuxQuest.jpg,5.18046875
2018-04-28-01-03-17,-3.6060312425936125,34.02663982226411,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-03-17LuxQuest.jpg,4.898587239583334
2018-04-28-01-03-20,-3.45375516325594,34.13513396213518,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-03-20LuxQuest.jpg,5.08634765625
2018-04-28-01-03-22,-3.352228670111932,34.2074451748781,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-03-22LuxQuest.jpg,5.2982389322916665
2018-04-28-01-03-25,-3.199925483460991,34.315877843046636,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-03-25LuxQuest.jpg,5.295113932291667
2018-04-28-01-03-28,-3.0476069288844174,34.424276360269324,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-03-28LuxQuest.jpg,5.188681640625
2018-04-28-01-03-30,-2.946052901540318,34.49652268621514,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-03-30LuxQuest.jpg,5.287962239583333
2018-04-28-01-03-33,-2.7937104413016494,34.60486314682988,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-03-33LuxQuest.jpg,5.266591796875
2018-04-28-01-03-36,-2.641354320684641,34.71317628668794,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-03-36LuxQuest.jpg,5.291819661458334
2018-04-28-01-03-38,-2.5397766011218574,34.78536797112039,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-03-38LuxQuest.jpg,5.357109375
2018-04-28-01-03-41,-2.387399563050516,34.89363329965426,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-03-41LuxQuest.jpg,5.172356770833333
2018-04-28-01-03-44,-2.235010785591538,35.00187472252604,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-03-44LuxQuest.jpg,5.2880240885416665
2018-04-28-01-03-46,-2.1334121485744215,35.07402201072888,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-03-46LuxQuest.jpg,5.33412109375
2018-04-28-01-03-49,-1.9810054418688727,35.182219037371055,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-03-49LuxQuest.jpg,5.319205729166667
2018-04-28-01-03-52,-1.8285889167663918,35.2903989885403,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-03-52LuxQuest.jpg,5.3018359375
2018-04-28-01-03-54,-1.7269727773895271,35.36250529560812,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-03-54LuxQuest.jpg,5.091188151041667
2018-04-28-01-03-57,-1.5745414179699426,35.47065451092611,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-03-57LuxQuest.jpg,5.029716796875
2018-04-28-01-04-00,-1.4221019477007188,35.57878323567658,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-04-00LuxQuest.jpg,5.322649739583333
2018-04-28-01-04-03,-1.2696551136337961,35.68689830004871,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-04-03LuxQuest.jpg,5.306975911458333
2018-04-28-01-04-05,-1.1680200845150082,35.758967041076104,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-04-05LuxQuest.jpg,5.141637369791667
2018-04-28-01-04-08,-1.0155625782775073,35.867061614880726,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-04-08LuxQuest.jpg,5.152906901041667
2018-04-28-01-04-11,-0.8630994157896,35.975142528307,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-04-11LuxQuest.jpg,4.830758463541667
2018-04-28-01-04-13,-0.7614545682738801,36.04719419386147,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-04-13LuxQuest.jpg,5.181917317708334
2018-04-28-01-04-16,-0.6089836684623037,36.155261446909414,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-04-16LuxQuest.jpg,5.392861328125
2018-04-28-01-04-19,-0.4565090867518778,36.263325284862766,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-04-19LuxQuest.jpg,4.989391276041666
2018-04-28-01-04-21,-0.3548575691295465,36.33536329003889,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-04-21LuxQuest.jpg,5.18111328125
2018-04-28-01-04-24,-0.20237827832385302,36.44342029780308,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-04-24LuxQuest.jpg,5.312972005208334
2018-04-28-01-04-27,-0.04989670634169844,36.55147730556727,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-04-27LuxQuest.jpg,5.279622395833333
2018-04-28-01-04-29,0.05175818635457815,36.623511895648804,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-04-29LuxQuest.jpg,5.102747395833333
2018-04-28-01-04-32,0.20424113237869468,36.73156890341299,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-04-32LuxQuest.jpg,5.058209635416667
2018-04-28-01-04-35,0.3567242118049434,36.83962932627176,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-04-35LuxQuest.jpg,5.136891276041666
2018-04-28-01-04-37,0.4583793312848448,36.91167074654248,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-04-37LuxQuest.jpg,5.002454427083333
2018-04-28-01-04-40,0.610861063349558,37.01973799959042,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-04-40LuxQuest.jpg,5.103805338541667
2018-04-28-01-04-43,0.7633410878669789,37.127815497922114,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-04-43LuxQuest.jpg,5.303434244791666
2018-04-28-01-04-45,0.8649931390978389,37.199870578571165,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-04-45LuxQuest.jpg,5.301578776041667
2018-04-28-01-04-48,1.0174688413861757,37.307965152375786,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-04-48LuxQuest.jpg,5.363076171875
2018-04-28-01-04-51,1.1699410752190742,37.41606997146416,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-04-51LuxQuest.jpg,5.188981119791666
2018-04-28-01-04-53,1.2715868832301462,37.48814554268072,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-04-53LuxQuest.jpg,5.399091796875
2018-04-28-01-04-56,1.424051753265346,37.59627768252577,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-04-56LuxQuest.jpg,5.278180338541667
2018-04-28-01-04-59,1.576511180493551,37.70442348274917,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-04-59LuxQuest.jpg,5.1329947916666665
2018-04-28-01-05-01,1.678147596994514,37.776529789817,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-05-01LuxQuest.jpg,4.992395833333333
2018-04-28-01-05-04,1.830596778938964,37.88470632589166,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-05-04LuxQuest.jpg,5.313583984375
2018-04-28-01-05-07,1.9830387038074209,37.99290676762842,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-05-07LuxQuest.jpg,5.204264322916667
2018-04-28-01-05-09,2.0846623137036904,38.06505064073668,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-05-09LuxQuest.jpg,5.345677083333333
2018-04-28-01-05-12,2.23709100508063,38.17329206360846,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-05-12LuxQuest.jpg,5.1781608072916665
2018-04-28-01-05-15,2.389510518390873,38.28155397704774,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-05-15LuxQuest.jpg,5.182376302083333
2018-04-28-01-05-17,2.491118120031275,38.35374566148019,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-05-17LuxQuest.jpg,5.14109375
2018-04-28-01-05-20,2.6435214116422387,38.46205880133825,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-05-20LuxQuest.jpg,5.070016276041667
2018-04-28-01-05-23,2.7959136041958015,38.57039926195299,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-05-23LuxQuest.jpg,5.232242838541667
2018-04-28-01-05-26,2.9482944842485512,38.678773873513585,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-05-26LuxQuest.jpg,5.102223307291666
2018-04-28-01-05-28,3.049874978575685,38.751044105121494,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-05-28LuxQuest.jpg,5.198538411458333
2018-04-28-01-05-31,3.202235368060925,38.859473358195444,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-05-31LuxQuest.jpg,5.01787109375
2018-04-28-01-05-34,3.354582097167824,38.96794359240442,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-05-34LuxQuest.jpg,5.283108723958334
2018-04-28-01-05-36,3.4561391127196863,39.04027529571485,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-05-36LuxQuest.jpg,5.318802083333333
2018-04-28-01-05-39,3.608462363051314,39.14881041672094,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-05-39LuxQuest.jpg,5.329371744791667
2018-04-28-01-05-42,3.760770458900721,39.25738651886205,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-05-42LuxQuest.jpg,5.062633463541666
2018-04-28-01-05-44,3.862300367139314,39.329793354253354,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-05-44LuxQuest.jpg,5.315348307291667
2018-04-28-01-05-47,4.014581569118864,39.438441173380745,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-05-47LuxQuest.jpg,5.2491243489583335
2018-04-28-01-05-50,4.166845695625489,39.54713680383233,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-05-50LuxQuest.jpg,5.318017578125
2018-04-28-01-05-52,4.2683457217864635,39.619625601493674,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-05-52LuxQuest.jpg,5.323505859375
2018-04-28-01-05-55,4.4205799662154694,39.728399779120714,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-05-55LuxQuest.jpg,5.299938151041666
2018-04-28-01-05-58,4.572795427624258,39.837225183166524,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-05-58LuxQuest.jpg,5.1536328125
2018-04-28-01-06-00,4.674261729726205,39.909806188381665,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-06-00LuxQuest.jpg,5.35298828125
2018-04-28-01-06-03,4.826444747736437,40.0187169697921,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-06-03LuxQuest.jpg,5.330979817708333
2018-04-28-01-06-06,4.9786064214055115,40.127689222905076,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-06-06LuxQuest.jpg,5.374873046875
2018-04-28-01-06-08,5.0800360112406695,40.20036585076859,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-06-08LuxQuest.jpg,5.388518880208333
2018-04-28-01-06-11,5.232161826416602,40.30943031143536,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-06-11LuxQuest.jpg,5.104078776041667
2018-04-28-01-06-14,5.384265443477732,40.41855624380465,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-06-14LuxQuest.jpg,5.003323567708334
2018-04-28-01-06-16,5.485654479064693,40.49133873960031,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-06-16LuxQuest.jpg,5.002288411458333
2018-04-28-01-06-19,5.637718822538096,40.60057053990174,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-06-19LuxQuest.jpg,5.2653580729166665
2018-04-28-01-06-22,5.789758833462579,40.70986381190569,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-06-22LuxQuest.jpg,5.093658854166667
2018-04-28-01-06-24,5.8911047534804055,40.78276242091724,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-06-24LuxQuest.jpg,5.323277994791667
2018-04-28-01-06-27,6.043102075722577,40.8921683910425,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-06-27LuxQuest.jpg,5.300582682291667
2018-04-28-01-06-30,6.195073357868537,41.00164266305947,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-06-30LuxQuest.jpg,5.3417578125
2018-04-28-01-06-32,6.296372320335819,41.074664215476076,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-06-32LuxQuest.jpg,5.343990885416667
2018-04-28-01-06-35,6.448297925591706,41.1842614308981,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-06-35LuxQuest.jpg,5.086373697916667
2018-04-28-01-06-38,6.6001957832040885,41.293926948211826,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-06-38LuxQuest.jpg,5.125699869791666
2018-04-28-01-06-40,6.701444373026242,41.367081689317246,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-06-40LuxQuest.jpg,5.118434244791667
2018-04-28-01-06-43,6.853293565540788,41.4768769802252,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-06-43LuxQuest.jpg,5.313258463541667
2018-04-28-01-06-46,7.00511202220407,41.5867542334032,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-06-46LuxQuest.jpg,5.353854166666666
2018-04-28-01-06-48,7.106307678060156,41.6600489933866,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-06-48LuxQuest.jpg,5.344306640625
2018-04-28-01-06-51,7.258074908304662,41.770059435253415,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-06-51LuxQuest.jpg,5.221328125
2018-04-28-01-06-54,7.409809268263788,41.880151839390265,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-06-54LuxQuest.jpg,5.346647135416666
2018-04-28-01-06-56,7.510948148172398,41.95359344844083,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-06-56LuxQuest.jpg,5.524225260416666
2018-04-28-01-06-59,7.6626278666181635,42.063832701644834,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-06-59LuxQuest.jpg,5.3657454427083335
2018-04-28-01-07-02,7.814273434118079,42.17415733221346,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-07-02LuxQuest.jpg,5.284856770833334
2018-04-28-01-07-04,7.915351696097805,42.247756035614934,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-07-04LuxQuest.jpg,5.019254557291666
2018-04-28-01-07-07,8.066940060763422,42.35823093034531,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-07-07LuxQuest.jpg,5.2329296875
2018-04-28-01-07-10,8.21849171316225,42.46880144772406,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-07-10LuxQuest.jpg,5.1659765625
2018-04-28-01-07-12,8.319505942118507,42.5425674907602,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-07-12LuxQuest.jpg,5.142337239583333
2018-04-28-01-07-15,8.470996122814805,42.65329510248986,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-07-15LuxQuest.jpg,5.187018229166667
2018-04-28-01-07-18,8.622448737470668,42.764121751962485,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-07-18LuxQuest.jpg,5.253043619791667
2018-04-28-01-07-20,8.723395518308871,42.83806196482246,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-07-20LuxQuest.jpg,5.024944661458333
2018-04-28-01-07-23,8.874783246167619,42.94905595392975,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-07-23LuxQuest.jpg,5.260517578125
2018-04-28-01-07-26,9.026130846664993,43.06015581096918,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-07-26LuxQuest.jpg,5.2845703125
2018-04-28-01-07-28,9.127006764290558,43.13427702384215,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-07-28LuxQuest.jpg,5.307783203125
2018-04-28-01-07-31,9.278286916669877,43.24554763561083,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-07-31LuxQuest.jpg,5.131770833333333
2018-04-28-01-07-34,9.429524380366885,43.356930945500814,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-01-07-34LuxQuest.jpg,5.268349609375
